timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-01-01T00:00:00Z,2026-01-01T01:00:00+0100,2026.042,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:40Z
2026-03-29T15:15:00Z,2026-03-29T17:15:00+0200,0.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T15:30:00Z,2026-03-29T17:30:00+0200,2100.478,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T15:30:00Z,2026-03-29T17:30:00+0200,0.078,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T15:45:00Z,2026-03-29T17:45:00+0200,2127.085,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T15:45:00Z,2026-03-29T17:45:00+0200,0.086,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T16:00:00Z,2026-03-29T18:00:00+0200,2078.86,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T16:00:00Z,2026-03-29T18:00:00+0200,0.08,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T16:15:00Z,2026-03-29T18:15:00+0200,2085.782,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T16:15:00Z,2026-03-29T18:15:00+0200,0.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T16:30:00Z,2026-03-29T18:30:00+0200,2110.88,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T16:30:00Z,2026-03-29T18:30:00+0200,0.085,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T16:45:00Z,2026-03-29T18:45:00+0200,2107.314,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T16:45:00Z,2026-03-29T18:45:00+0200,0.083,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T17:00:00Z,2026-03-29T19:00:00+0200,2107.364,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T17:00:00Z,2026-03-29T19:00:00+0200,0.083,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T17:15:00Z,2026-03-29T19:15:00+0200,2146.31,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T17:15:00Z,2026-03-29T19:15:00+0200,0.082,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T17:30:00Z,2026-03-29T19:30:00+0200,2217.52,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T17:30:00Z,2026-03-29T19:30:00+0200,0.088,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T17:45:00Z,2026-03-29T19:45:00+0200,2273.25,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T17:45:00Z,2026-03-29T19:45:00+0200,0.171,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T18:00:00Z,2026-03-29T20:00:00+0200,2284.794,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T18:00:00Z,2026-03-29T20:00:00+0200,0.357,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T18:15:00Z,2026-03-29T20:15:00+0200,2282.409,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T18:15:00Z,2026-03-29T20:15:00+0200,0.363,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T18:30:00Z,2026-03-29T20:30:00+0200,2293.749,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T18:30:00Z,2026-03-29T20:30:00+0200,0.426,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T18:45:00Z,2026-03-29T20:45:00+0200,2308.679,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T18:45:00Z,2026-03-29T20:45:00+0200,0.468,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T19:00:00Z,2026-03-29T21:00:00+0200,2306.247,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T19:00:00Z,2026-03-29T21:00:00+0200,0.464,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T19:15:00Z,2026-03-29T21:15:00+0200,2315.942,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T19:15:00Z,2026-03-29T21:15:00+0200,0.479,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T19:30:00Z,2026-03-29T21:30:00+0200,2320.355,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T19:30:00Z,2026-03-29T21:30:00+0200,0.476,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T19:45:00Z,2026-03-29T21:45:00+0200,2302.263,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T19:45:00Z,2026-03-29T21:45:00+0200,0.477,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T20:00:00Z,2026-03-29T22:00:00+0200,2287.784,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T20:00:00Z,2026-03-29T22:00:00+0200,0.471,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T20:15:00Z,2026-03-29T22:15:00+0200,2265.377,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T20:15:00Z,2026-03-29T22:15:00+0200,0.475,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T20:30:00Z,2026-03-29T22:30:00+0200,2263.659,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T20:30:00Z,2026-03-29T22:30:00+0200,0.469,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T20:45:00Z,2026-03-29T22:45:00+0200,2265.898,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T20:45:00Z,2026-03-29T22:45:00+0200,0.477,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T21:00:00Z,2026-03-29T23:00:00+0200,2204.952,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T21:00:00Z,2026-03-29T23:00:00+0200,0.472,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T21:15:00Z,2026-03-29T23:15:00+0200,2208.118,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T21:15:00Z,2026-03-29T23:15:00+0200,0.467,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T21:30:00Z,2026-03-29T23:30:00+0200,2220.506,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T21:30:00Z,2026-03-29T23:30:00+0200,0.458,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T21:45:00Z,2026-03-29T23:45:00+0200,2187.037,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T21:45:00Z,2026-03-29T23:45:00+0200,0.457,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T22:00:00Z,2026-03-30T00:00:00+0200,2204.59,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T22:00:00Z,2026-03-30T00:00:00+0200,0.543,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T22:15:00Z,2026-03-30T00:15:00+0200,2161.454,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T22:15:00Z,2026-03-30T00:15:00+0200,1.22,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T22:30:00Z,2026-03-30T00:30:00+0200,2113.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T22:30:00Z,2026-03-30T00:30:00+0200,1.123,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T22:45:00Z,2026-03-30T00:45:00+0200,2026.028,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T22:45:00Z,2026-03-30T00:45:00+0200,1.078,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T23:00:00Z,2026-03-30T01:00:00+0200,1951.59,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T23:00:00Z,2026-03-30T01:00:00+0200,1.129,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T23:15:00Z,2026-03-30T01:15:00+0200,1939.974,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T23:15:00Z,2026-03-30T01:15:00+0200,1.057,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T23:30:00Z,2026-03-30T01:30:00+0200,1793.975,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T23:30:00Z,2026-03-30T01:30:00+0200,0.954,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-29T23:45:00Z,2026-03-30T01:45:00+0200,1813.443,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-29T23:45:00Z,2026-03-30T01:45:00+0200,0.871,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T00:00:00Z,2026-03-30T02:00:00+0200,1890.227,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T00:00:00Z,2026-03-30T02:00:00+0200,0.963,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T00:15:00Z,2026-03-30T02:15:00+0200,1898.771,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T00:15:00Z,2026-03-30T02:15:00+0200,1.182,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T00:30:00Z,2026-03-30T02:30:00+0200,1985.489,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T00:30:00Z,2026-03-30T02:30:00+0200,1.134,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T00:45:00Z,2026-03-30T02:45:00+0200,1972.521,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T00:45:00Z,2026-03-30T02:45:00+0200,1.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T01:00:00Z,2026-03-30T03:00:00+0200,1886.668,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T01:00:00Z,2026-03-30T03:00:00+0200,1.124,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T01:15:00Z,2026-03-30T03:15:00+0200,1859.327,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T01:15:00Z,2026-03-30T03:15:00+0200,1.102,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T01:30:00Z,2026-03-30T03:30:00+0200,1841.095,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T01:30:00Z,2026-03-30T03:30:00+0200,1.115,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T01:45:00Z,2026-03-30T03:45:00+0200,1934.404,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T01:45:00Z,2026-03-30T03:45:00+0200,1.12,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T02:00:00Z,2026-03-30T04:00:00+0200,1906.427,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T02:00:00Z,2026-03-30T04:00:00+0200,1.075,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T02:15:00Z,2026-03-30T04:15:00+0200,1904.352,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T02:15:00Z,2026-03-30T04:15:00+0200,1.061,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T02:30:00Z,2026-03-30T04:30:00+0200,1970.373,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T02:30:00Z,2026-03-30T04:30:00+0200,1.146,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T02:45:00Z,2026-03-30T04:45:00+0200,2054.231,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T02:45:00Z,2026-03-30T04:45:00+0200,1.17,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T03:00:00Z,2026-03-30T05:00:00+0200,2105.771,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T03:00:00Z,2026-03-30T05:00:00+0200,1.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T03:15:00Z,2026-03-30T05:15:00+0200,2076.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T03:15:00Z,2026-03-30T05:15:00+0200,0.993,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T03:30:00Z,2026-03-30T05:30:00+0200,2070.958,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T03:30:00Z,2026-03-30T05:30:00+0200,1.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T03:45:00Z,2026-03-30T05:45:00+0200,2080.943,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T03:45:00Z,2026-03-30T05:45:00+0200,1.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T04:00:00Z,2026-03-30T06:00:00+0200,2004.821,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T04:00:00Z,2026-03-30T06:00:00+0200,1.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T04:15:00Z,2026-03-30T06:15:00+0200,2018.359,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T04:15:00Z,2026-03-30T06:15:00+0200,1.075,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T04:30:00Z,2026-03-30T06:30:00+0200,2037.301,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T04:30:00Z,2026-03-30T06:30:00+0200,1.052,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T04:45:00Z,2026-03-30T06:45:00+0200,2029.284,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T04:45:00Z,2026-03-30T06:45:00+0200,1.086,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T05:00:00Z,2026-03-30T07:00:00+0200,2023.34,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T05:00:00Z,2026-03-30T07:00:00+0200,1.04,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T05:15:00Z,2026-03-30T07:15:00+0200,1976.128,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T05:15:00Z,2026-03-30T07:15:00+0200,0.663,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T05:30:00Z,2026-03-30T07:30:00+0200,1946.823,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T05:30:00Z,2026-03-30T07:30:00+0200,0.147,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T05:45:00Z,2026-03-30T07:45:00+0200,1860.762,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T05:45:00Z,2026-03-30T07:45:00+0200,0.181,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T06:00:00Z,2026-03-30T08:00:00+0200,1836.148,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T06:00:00Z,2026-03-30T08:00:00+0200,0.102,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T06:15:00Z,2026-03-30T08:15:00+0200,1825.99,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T06:15:00Z,2026-03-30T08:15:00+0200,0.086,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T06:30:00Z,2026-03-30T08:30:00+0200,1861.588,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T06:30:00Z,2026-03-30T08:30:00+0200,0.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T06:45:00Z,2026-03-30T08:45:00+0200,1826.418,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T06:45:00Z,2026-03-30T08:45:00+0200,0.055,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T07:00:00Z,2026-03-30T09:00:00+0200,1803.261,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T07:00:00Z,2026-03-30T09:00:00+0200,0.071,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T07:15:00Z,2026-03-30T09:15:00+0200,1824.007,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T07:15:00Z,2026-03-30T09:15:00+0200,0.073,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T07:30:00Z,2026-03-30T09:30:00+0200,1862.214,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T07:30:00Z,2026-03-30T09:30:00+0200,0.071,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T07:45:00Z,2026-03-30T09:45:00+0200,1801.558,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T07:45:00Z,2026-03-30T09:45:00+0200,0.066,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T08:00:00Z,2026-03-30T10:00:00+0200,1911.734,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T08:00:00Z,2026-03-30T10:00:00+0200,0.078,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T08:15:00Z,2026-03-30T10:15:00+0200,1947.873,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T08:15:00Z,2026-03-30T10:15:00+0200,0.073,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T08:30:00Z,2026-03-30T10:30:00+0200,1976.624,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T08:30:00Z,2026-03-30T10:30:00+0200,0.074,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T08:45:00Z,2026-03-30T10:45:00+0200,1903.795,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T08:45:00Z,2026-03-30T10:45:00+0200,0.07,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T09:00:00Z,2026-03-30T11:00:00+0200,1849.705,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T09:00:00Z,2026-03-30T11:00:00+0200,0.059,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T09:15:00Z,2026-03-30T11:15:00+0200,1864.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T09:15:00Z,2026-03-30T11:15:00+0200,0.072,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T09:30:00Z,2026-03-30T11:30:00+0200,1772.098,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T09:30:00Z,2026-03-30T11:30:00+0200,0.057,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T09:45:00Z,2026-03-30T11:45:00+0200,1806.649,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T09:45:00Z,2026-03-30T11:45:00+0200,0.057,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T10:00:00Z,2026-03-30T12:00:00+0200,1778.618,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T10:00:00Z,2026-03-30T12:00:00+0200,0.076,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T10:15:00Z,2026-03-30T12:15:00+0200,1765.561,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T10:15:00Z,2026-03-30T12:15:00+0200,0.068,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
2026-03-30T10:30:00Z,2026-03-30T12:30:00+0200,1735.283,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:48Z
2026-03-30T10:30:00Z,2026-03-30T12:30:00+0200,0.07,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:48Z
